Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,DIS,MSFT,AAPL,DIS,MSFT,AAPL,DIS,MSFT,AAPL,DIS,MSFT,AAPL,DIS,MSFT,AAPL,DIS,MSFT
Date,,,,,,,,,,,,,,,,,,
2019-08-05,46.59403991699219,136.4004669189453,125.86127471923828,48.334999084472656,138.3000030517578,132.2100067138672,49.662498474121094,140.22999572753906,133.92999267578125,48.14500045776367,137.02999877929688,130.77999877929688,49.497501373291016,139.13999938964844,133.3000030517578,209572000,10669700,42749600
2019-08-06,47.47608184814453,139.9214324951172,128.22218322753906,49.25,141.8699951171875,134.69000244140625,49.51750183105469,141.9499969482422,135.67999267578125,48.5099983215332,138.3699951171875,133.2100067138672,49.07749938964844,140.41000366210938,133.8000030517578,143299200,18818900,32696700
2019-08-07,47.967716217041016,133.00770568847656,128.7838134765625,49.7599983215332,134.86000061035156,135.27999877929688,49.88999938964844,135.8699951171875,135.64999389648438,48.45500183105469,132.25999450683594,131.8300018310547,48.852500915527344,134.92999267578125,133.7899932861328,133457600,29084500,33414500
2019-08-08,49.02567672729492,135.99609375,132.22047424316406,50.85749816894531,137.88999938964844,138.88999938964844,50.88249969482422,138.0,138.99000549316406,49.84749984741211,136.00999450683594,135.92999267578125,50.04999923706055,137.89999389648438,136.60000610351562,108038000,14054800,27496500
2019-08-09,48.62168884277344,136.61744689941406,131.09715270996094,50.247501373291016,138.52000427246094,137.7100067138672,50.689998626708984,139.24000549316406,139.3800048828125,49.8224983215332,136.75999450683594,136.4600067138672,50.32500076293945,137.10000610351562,138.61000061035156,98478800,8811900,23466700
2019-08-12,48.498321533203125,133.885498046875,129.2693328857422,50.119998931884766,135.75,135.7899932861328,50.51250076293945,137.57000732421875,137.86000061035156,49.787498474121094,135.22999572753906,135.24000549316406,49.904998779296875,137.30999755859375,137.07000732421875,89927600,7918900,20484300
2019-08-13,50.55214309692383,135.128173828125,131.94439697265625,52.24250030517578,137.00999450683594,138.60000610351562,53.03499984741211,137.9199981689453,138.8000030517578,50.119998931884766,135.0,135.0,50.255001068115234,135.0,136.0500030517578,188874000,8145400,25154600
2019-08-14,49.047454833984375,131.02532958984375,127.97100067138672,50.6875,132.85000610351562,133.97999572753906,51.61000061035156,135.14999389648438,136.9199981689453,50.647499084472656,132.67999267578125,133.6699981689453,50.790000915527344,135.05999755859375,136.36000061035156,146189600,11797700,32527300
2019-08-15,48.80312728881836,131.57763671875,127.68443298339844,50.435001373291016,133.41000366210938,133.67999267578125,51.28499984741211,134.27999877929688,134.5800018310547,49.91749954223633,132.47000122070312,132.25,50.8650016784668,133.5,134.38999938964844,108909600,7590100,28074400
2019-08-16,49.95462417602539,133.34304809570312,130.0245361328125,51.625,135.1999969482422,136.1300048828125,51.790000915527344,135.5,136.4600067138672,50.959999084472656,133.8300018310547,134.72000122070312,51.06999969482422,134.02000427246094,134.8800048828125,110481600,6353800,24449100
2019-08-19,50.885982513427734,133.4318084716797,132.2022705078125,52.587501525878906,135.2899932861328,138.41000366210938,53.182498931884766,137.6199951171875,138.5500030517578,52.50749969482422,134.27999877929688,136.88999938964844,52.654998779296875,136.7899932861328,137.85000610351562,97654400,11741800,24355700
2019-08-20,50.888397216796875,133.27401733398438,131.10389709472656,52.59000015258789,135.1300048828125,137.25999450683594,53.337501525878906,136.0399932861328,138.7100067138672,52.58000183105469,133.25999450683594,137.24000549316406,52.720001220703125,133.3300018310547,138.2100067138672,107537200,8628000,21170800
2019-08-21,51.4399528503418,133.8953399658203,132.5652313232422,53.15999984741211,135.75999450683594,138.7899932861328,53.412498474121094,136.05999755859375,139.49000549316406,52.900001525878906,134.0500030517578,138.0,53.247501373291016,134.61000061035156,138.5500030517578,86141600,6325000,14970300
2019-08-22,51.39641189575195,134.21095275878906,131.6005401611328,53.1150016784668,136.0800018310547,137.77999877929688,53.61000061035156,136.6699981689453,139.1999969482422,52.6875,134.69000244140625,136.2899932861328,53.29750061035156,136.1999969482422,138.66000366210938,89014800,6967100,18697000
2019-08-23,49.020843505859375,129.8615264892578,127.40744018554688,50.65999984741211,131.6699981689453,133.38999938964844,53.01250076293945,136.44000244140625,138.35000610351562,50.25,131.02000427246094,132.8000030517578,52.35749816894531,135.50999450683594,137.19000244140625,187272000,10190900,38508600
2019-08-26,49.95220184326172,132.76113891601562,129.37506103515625,51.622501373291016,134.61000061035156,135.4499969482422,51.79750061035156,134.63999938964844,135.55999755859375,51.26499938964844,132.5500030517578,133.89999389648438,51.46500015258789,134.19000244140625,134.99000549316406,104174400,8093800,20312600
2019-08-27,49.3885498046875,132.64280700683594,129.6520538330078,51.040000915527344,134.49000549316406,135.74000549316406,52.13750076293945,135.99000549316406,136.72000122070312,50.88249969482422,134.19000244140625,134.66000366210938,51.96500015258789,135.77000427246094,136.38999938964844,103493200,6013600,23102100
2019-08-28,49.71997833251953,134.67449951171875,129.48011779785156,51.38249969482422,136.5500030517578,135.55999755859375,51.43000030517578,136.72999572753906,135.75999450683594,50.83000183105469,133.52000427246094,133.5500030517578,51.025001525878906,134.05999755859375,134.8800048828125,63755200,5950500,17393300
2019-08-29,50.56182098388672,135.94677734375,131.92529296875,52.252498626708984,137.83999633789062,138.1199951171875,52.33000183105469,138.67999267578125,138.44000244140625,51.665000915527344,137.4199981689453,136.91000366210938,52.125,138.1199951171875,137.25,83962000,6532700,20168700
2019-08-30,50.496498107910156,135.37474060058594,131.6769561767578,52.185001373291016,137.25999450683594,137.86000061035156,52.61249923706055,138.5,139.17999267578125,51.79999923706055,136.75999450683594,136.27000427246094,52.540000915527344,138.2899932861328,139.14999389648438,84573600,5622200,23940100
2019-09-03,49.7610969543457,134.4377899169922,129.9385986328125,51.42499923706055,136.30999755859375,136.0399932861328,51.744998931884766,136.4199981689453,137.1999969482422,51.05500030517578,135.05999755859375,135.6999969482422,51.60749816894531,136.3699951171875,136.61000061035156,80092000,5997400,18869300
2019-09-04,50.60536193847656,135.99609375,131.457275390625,52.29750061035156,137.88999938964844,137.6300048828125,52.369998931884766,138.1999969482422,137.69000244140625,51.83000183105469,136.38999938964844,136.47999572753906,52.09749984741211,136.74000549316406,137.3000030517578,76752400,4285400,17995900
2019-09-05,51.59476852416992,136.93304443359375,133.7687225341797,53.31999969482422,138.83999633789062,140.0500030517578,53.49250030517578,139.27000427246094,140.3800048828125,52.877498626708984,138.32000732421875,138.75999450683594,53.0,138.9199981689453,139.11000061035156,95654800,5143500,26101800
2019-09-06,51.589935302734375,137.63330078125,132.86134338378906,53.314998626708984,139.5500030517578,139.10000610351562,53.60499954223633,139.80999755859375,140.17999267578125,53.127498626708984,138.25,138.1999969482422,53.51250076293945,139.1300048828125,140.02999877929688,77449200,4090000,20824500
2019-09-09,51.81008529663086,136.92318725585938,131.3522186279297,53.54249954223633,138.8300018310547,137.52000427246094,54.11000061035156,140.0800018310547,139.75,52.76750183105469,138.47999572753906,136.4600067138672,53.709999084472656,139.5800018310547,139.58999633789062,109237600,5458700,25773900
2019-09-10,52.422115325927734,133.9249267578125,129.97677612304688,54.17499923706055,135.7899932861328,136.0800018310547,54.19499969482422,138.44000244140625,136.88999938964844,52.9275016784668,134.5800018310547,134.50999450683594,53.46500015258789,138.1199951171875,136.8000030517578,127111600,10974600,28903400
2019-09-11,54.0888786315918,134.31944274902344,130.01495361328125,55.897499084472656,136.19000244140625,136.1199951171875,55.9275016784668,136.24000549316406,136.27000427246094,54.432498931884766,134.92999267578125,135.08999633789062,54.51750183105469,135.55999755859375,135.91000366210938,177158400,7896400,24726100
2019-09-12,53.967933654785156,135.6114501953125,131.3522186279297,55.772499084472656,137.5,137.52000427246094,56.60499954223633,138.6699981689453,138.4199981689453,55.71500015258789,136.5399932861328,136.8699951171875,56.20000076293945,136.83999633789062,137.85000610351562,128906800,7333900,27010000
2019-09-13,52.918025970458984,136.1243133544922,131.16116333007812,54.6875,138.02000427246094,137.32000732421875,55.1974983215332,138.22000122070312,138.05999755859375,54.255001068115234,137.11000061035156,136.57000732421875,55.0,137.85000610351562,137.77999877929688,159053200,5209100,23363100
2019-09-16,53.19623565673828,133.93479919433594,130.215576171875,54.974998474121094,135.8000030517578,136.3300018310547,55.032501220703125,137.24000549316406,136.6999969482422,54.38999938964844,135.3000030517578,135.66000366210938,54.432498931884766,136.2899932861328,135.8300018310547,84632400,6329300,16731400
2019-09-17,53.3897590637207,134.4377899169922,131.22805786132812,55.17499923706055,136.30999755859375,137.38999938964844,55.20500183105469,136.72999572753906,137.52000427246094,54.779998779296875,135.6699981689453,136.42999267578125,54.9900016784668,135.8000030517578,136.9600067138672,73274800,4726500,17814200
2019-09-18,53.89052200317383,134.9210662841797,132.30735778808594,55.692501068115234,136.8000030517578,138.52000427246094,55.712501525878906,137.07000732421875,138.6699981689453,54.86000061035156,135.72000122070312,136.52999877929688,55.26499938964844,136.41000366210938,137.36000061035156,101360000,6857900,23982100
2019-09-19,53.45265579223633,131.46914672851562,134.74301147460938,55.2400016784668,133.3000030517578,141.07000732421875,55.939998626708984,137.36000061035156,142.3699951171875,55.092498779296875,133.0,140.07000732421875,55.502498626708984,137.0,140.3000030517578,88242400,12216100,35772100
2019-09-20,52.67127990722656,130.45327758789062,133.18612670898438,54.432498931884766,132.27000427246094,139.44000244140625,55.63999938964844,133.22999572753906,141.64999389648438,54.36750030517578,131.61000061035156,138.25,55.345001220703125,133.02999877929688,141.00999450683594,221652400,25231600,39167300
2019-09-23,52.91078186035156,130.64068603515625,132.89956665039062,54.68000030517578,132.4600067138672,139.13999938964844,54.959999084472656,132.88999938964844,139.6300048828125,54.412498474121094,131.88999938964844,138.44000244140625,54.73749923706055,131.99000549316406,139.22999572753906,76662000,6096100,17139300
2019-09-24,52.6591796875,130.15740966796875,131.21847534179688,54.41999816894531,131.97000122070312,137.3800048828125,55.622501373291016,134.14999389648438,140.69000244140625,54.29750061035156,131.5,136.8800048828125,55.25749969482422,134.00999450683594,140.36000061035156,124763200,11904000,29773200
2019-09-25,53.46958541870117,131.26202392578125,133.1096954345703,55.25749969482422,133.08999633789062,139.36000061035156,55.375,133.4199981689453,139.9600067138672,54.28499984741211,131.22000122070312,136.02999877929688,54.63750076293945,131.7899932861328,137.5,87613600,6523000,21382000
2019-09-26,53.193809509277344,129.46702575683594,133.2815704345703,54.97249984741211,131.27000427246094,139.5399932861328,55.23500061035156,133.3000030517578,140.17999267578125,54.70750045776367,129.05999755859375,138.44000244140625,55.0,133.13999938964844,139.44000244140625,75334000,11615100,17456600
2019-09-27,52.934974670410156,128.17501831054688,131.55276489257812,54.70500183105469,129.9600067138672,137.72999572753906,55.2400016784668,131.0,140.36000061035156,54.31999969482422,128.9199981689453,136.64999389648438,55.1349983215332,130.10000610351562,140.14999389648438,101408000,8401300,22477700
2019-09-30,54.180816650390625,128.53009033203125,132.79449462890625,55.99250030517578,130.32000732421875,139.02999877929688,56.14500045776367,130.86000061035156,139.22000122070312,55.1974983215332,129.82000732421875,137.77999877929688,55.224998474121094,130.35000610351562,138.0500030517578,103909600,5532500,17280900
2019-10-01,54.33079528808594,127.7706527709961,130.92237854003906,56.147499084472656,129.5500030517578,137.07000732421875,57.05500030517578,131.77999877929688,140.25,56.04999923706055,129.50999450683594,137.0,56.26750183105469,130.8000030517578,139.66000366210938,139223200,5978500,21466600
2019-10-02,52.96883773803711,127.36627960205078,128.6109619140625,54.7400016784668,129.13999938964844,134.64999389648438,55.89500045776367,129.22000122070312,136.3699951171875,54.48249816894531,127.56999969482422,133.5800018310547,55.76499938964844,128.50999450683594,136.25,138449200,8296100,30521700
2019-10-03,53.418792724609375,126.3898696899414,130.16781616210938,55.20500183105469,128.14999389648438,136.27999877929688,55.2400016784668,129.42999267578125,136.75,53.782501220703125,127.54000091552734,133.22000122070312,54.60749816894531,128.60000610351562,134.9499969482422,114426000,8498700,24132900
2019-10-04,54.91621780395508,128.4807586669922,131.92529296875,56.752498626708984,130.27000427246094,138.1199951171875,56.872501373291016,130.44000244140625,138.25,55.97249984741211,128.61000061035156,136.4199981689453,56.40999984741211,128.69000244140625,136.75,138478800,6732900,22897700
2019-10-07,54.92831039428711,129.1020965576172,130.97018432617188,56.76499938964844,130.89999389648438,137.1199951171875,57.48249816894531,131.57000732421875,138.17999267578125,56.459999084472656,129.0399932861328,137.02000427246094,56.567501068115234,130.27000427246094,137.13999938964844,122306000,5784100,15303700
2019-10-08,54.28482437133789,126.70547485351562,129.585205078125,56.099998474121094,128.47000122070312,135.6699981689453,57.01499938964844,130.0399932861328,137.75999450683594,56.08250045776367,128.3699951171875,135.6199951171875,56.45500183105469,129.89999389648438,137.0800018310547,111820000,6526000,25550500
2019-10-09,54.921058654785156,127.55366516113281,132.03990173339844,56.75749969482422,129.3300018310547,138.24000549316406,56.9474983215332,129.85000610351562,138.6999969482422,56.40999984741211,128.05999755859375,136.97000122070312,56.75749969482422,129.10000610351562,137.4600067138672,74770400,5004600,19749900
2019-10-10,55.66130065917969,127.56352233886719,132.86134338378906,57.522499084472656,129.33999633789062,139.10000610351562,57.61000061035156,130.13999938964844,139.6699981689453,56.82500076293945,128.8800048828125,138.25,56.98249816894531,129.22000122070312,138.49000549316406,113013600,4512000,17654600
2019-10-11,57.14179992675781,128.23419189453125,133.41534423828125,59.0525016784668,130.02000427246094,139.67999267578125,59.40999984741211,130.99000549316406,141.02999877929688,58.07749938964844,129.83999633789062,139.5,58.23749923706055,130.3000030517578,140.1199951171875,166795600,6559000,25446000
2019-10-14,57.05955505371094,127.91858673095703,133.2911834716797,58.967498779296875,129.6999969482422,139.5500030517578,59.532501220703125,130.3000030517578,140.2899932861328,58.66749954223633,129.47999572753906,139.52000427246094,58.724998474121094,130.1300048828125,139.69000244140625,96427600,3710300,13304300
2019-10-15,56.92649841308594,127.9777603149414,135.22059631347656,58.83000183105469,129.75999450683594,141.57000732421875,59.412498474121094,130.88999938964844,141.7899932861328,58.720001220703125,129.39999389648438,139.80999755859375,59.09749984741211,130.00999450683594,140.05999755859375,87360000,5914700,19695700
2019-10-16,56.69668197631836,129.06265258789062,134.1125946044922,58.592498779296875,130.86000061035156,140.41000366210938,58.810001373291016,131.8300018310547,140.99000549316406,58.29999923706055,129.6999969482422,139.52999877929688,58.342498779296875,129.75999450683594,140.7899932861328,73903200,7610800,20751600
2019-10-17,56.91681671142578,130.55191040039062,133.42489624023438,58.81999969482422,132.3699951171875,139.69000244140625,59.037498474121094,133.44000244140625,141.4199981689453,58.380001068115234,130.50999450683594,139.02000427246094,58.772499084472656,132.52999877929688,140.9499969482422,67585200,8005100,21460600
2019-10-18,57.1901741027832,129.0922393798828,131.24713134765625,59.102500915527344,130.88999938964844,137.41000366210938,59.39500045776367,133.16000366210938,140.0,58.5724983215332,130.88999938964844,136.55999755859375,58.647499084472656,132.3699951171875,139.75999450683594,97433600,8694000,32273500
2019-10-21,58.18202209472656,128.47088623046875,132.2213897705078,60.127498626708984,130.25999450683594,138.42999267578125,60.247501373291016,131.72999572753906,138.5,59.33000183105469,130.02000427246094,137.00999450683594,59.380001068115234,131.44000244140625,138.4499969482422,87247200,6257100,20078200
2019-10-22,58.04896545410156,130.5814971923828,130.25379943847656,59.9900016784668,132.39999389648438,136.3699951171875,60.54999923706055,133.67999267578125,140.00999450683594,59.904998779296875,132.10000610351562,136.25999450683594,60.290000915527344,133.14999389648438,138.97000122070312,82293600,9291600,27431000
2019-10-23,58.827911376953125,129.32894897460938,131.0847625732422,60.79499816894531,131.1300048828125,137.24000549316406,60.810001373291016,132.67999267578125,137.4499969482422,60.30500030517578,130.75999450683594,135.61000061035156,60.525001525878906,132.4499969482422,136.8800048828125,75828800,5970800,29844600
2019-10-24,58.924686431884766,128.47088623046875,133.66371154785156,60.89500045776367,130.25999450683594,139.94000244140625,61.20000076293945,131.6999969482422,140.4199981689453,60.45249938964844,129.6300048828125,138.6699981689453,61.127498626708984,131.52000427246094,139.38999938964844,69275200,5746300,37029300
2019-10-25,59.650413513183594,129.1020965576172,134.41822814941406,61.64500045776367,130.89999389648438,140.72999572753906,61.682498931884766,131.75999450683594,141.13999938964844,60.720001220703125,130.02999877929688,139.1999969482422,60.790000915527344,130.5,139.33999633789062,73477200,6696000,25959700
2019-10-28,60.2479362487793,128.7371826171875,137.72308349609375,62.26250076293945,130.52999877929688,144.19000244140625,62.3125,132.0800018310547,145.6699981689453,61.68000030517578,130.13999938964844,143.50999450683594,61.85499954223633,131.4499969482422,144.39999389648438,96572800,8940300,35280100
2019-10-29,58.854530334472656,127.70159912109375,136.42405700683594,60.8224983215332,129.47999572753906,142.8300018310547,62.4375,130.77000427246094,144.5,60.64250183105469,129.44000244140625,142.64999389648438,62.24250030517578,130.5,144.0800018310547,142839600,9305100,20589500
2019-10-30,58.847267150878906,127.8199691772461,138.1242218017578,60.814998626708984,129.60000610351562,144.61000061035156,61.32500076293945,130.30999755859375,145.0,60.3025016784668,129.14999389648438,142.7899932861328,61.189998626708984,129.69000244140625,143.52000427246094,124522000,10880000,18496600
2019-10-31,60.17777633666992,128.13555908203125,136.9398193359375,62.189998626708984,129.9199981689453,143.3699951171875,62.29249954223633,130.14999389648438,144.92999267578125,59.314998626708984,128.75,142.99000549316406,61.810001373291016,129.52999877929688,144.89999389648438,139162000,9628300,24605100
2019-11-01,61.88567352294922,130.92669677734375,137.27410888671875,63.95500183105469,132.75,143.72000122070312,63.98249816894531,132.8000030517578,144.4199981689453,62.290000915527344,130.50999450683594,142.97000122070312,62.3849983215332,130.99000549316406,144.25999450683594,151125200,8507600,33128400
2019-11-04,62.292083740234375,131.0943603515625,138.06690979003906,64.375,132.9199981689453,144.5500030517578,64.4625015258789,134.13999938964844,145.0,63.845001220703125,132.47000122070312,144.16000366210938,64.3324966430664,134.1199951171875,144.8300018310547,103272000,7631800,16912000
2019-11-05,62.20258331298828,129.64454650878906,137.98095703125,64.28250122070312,131.4499969482422,144.4600067138672,64.54750061035156,132.77000427246094,145.02000427246094,64.08000183105469,130.88999938964844,143.91000366210938,64.26249694824219,132.77000427246094,144.97000122070312,79897600,7404500,18250200
2019-11-06,62.22918701171875,129.46702575683594,137.59886169433594,64.30999755859375,131.27000427246094,144.05999755859375,64.37249755859375,131.66000366210938,144.52000427246094,63.842498779296875,130.66000366210938,143.1999969482422,64.19249725341797,131.60000610351562,144.3699951171875,75864400,9132500,16575800
2019-11-07,62.9473762512207,131.13381958007812,137.78990173339844,64.85749816894531,132.9600067138672,144.25999450683594,65.0875015258789,133.6999969482422,144.8800048828125,64.52749633789062,131.75,143.77000427246094,64.68499755859375,132.35000610351562,143.83999633789062,94940400,18047600,17786700
2019-11-08,63.11967849731445,136.0651397705078,139.4136505126953,65.03500366210938,137.9600067138672,145.9600067138672,65.11000061035156,140.25,145.99000549316406,64.2125015258789,136.74000549316406,143.75999450683594,64.67250061035156,140.22000122070312,143.97999572753906,69986400,24175900,16732700
2019-11-11,63.61951446533203,134.8618927001953,139.5569610595703,65.55000305175781,136.74000549316406,146.11000061035156,65.61750030517578,138.55999755859375,146.4199981689453,64.56999969482422,136.2100067138672,144.72999572753906,64.57499694824219,137.5,145.33999633789062,81821200,10138400,14362600
2019-11-12,63.5612678527832,136.67662048339844,140.47390747070312,65.48999786376953,138.5800018310547,147.07000732421875,65.69750213623047,139.33999633789062,147.57000732421875,65.2300033569336,136.74000549316406,146.05999755859375,65.38749694824219,138.02999877929688,146.27999877929688,87388800,17284000,18641600
2019-11-13,64.1702880859375,146.67733764648438,140.703125,66.11750030517578,148.72000122070312,147.30999755859375,66.19499969482422,149.9199981689453,147.4600067138672,65.26750183105469,136.83999633789062,146.27999877929688,65.28250122070312,138.5800018310547,146.74000549316406,102734400,45725400,16919200
2019-11-14,63.72624588012695,145.12890625,141.41949462890625,65.66000366210938,147.14999389648438,148.05999755859375,66.22000122070312,150.6300048828125,148.41000366210938,65.5250015258789,146.27999877929688,147.0,65.9375,148.0,147.02000427246094,89182800,28393600,19729800
2019-11-15,64.48329162597656,142.6829833984375,143.2438201904297,66.44000244140625,144.6699981689453,149.97000122070312,66.44499969482422,147.1999969482422,149.99000549316406,65.75250244140625,144.2100067138672,148.27000427246094,65.91999816894531,147.13999938964844,148.92999267578125,100206400,13733400,23485700
2019-11-18,64.80842590332031,145.62203979492188,143.5972137451172,66.7750015258789,147.64999389648438,150.33999633789062,66.85749816894531,149.0399932861328,150.5500030517578,66.05750274658203,143.69000244140625,148.97999572753906,66.44999694824219,144.75,150.07000732421875,86703200,15353100,21534000
2019-11-19,64.61186981201172,146.34202575683594,143.64498901367188,66.57250213623047,148.3800048828125,150.38999938964844,67.0,149.47999572753906,151.3300018310547,66.34750366210938,146.8000030517578,150.1999969482422,66.9749984741211,148.17999267578125,150.8800048828125,76167200,11504300,23935700
2019-11-20,63.85970687866211,144.9119110107422,143.39578247070312,65.79750061035156,146.92999267578125,149.6199951171875,66.5199966430664,148.99000549316406,150.83999633789062,65.0999984741211,146.02999877929688,148.4600067138672,66.38500213623047,148.08999633789062,150.30999755859375,106234400,9448400,25696800
2019-11-21,63.573394775390625,144.88233947753906,143.26161193847656,65.50250244140625,146.89999389648438,149.47999572753906,66.00250244140625,147.47000122070312,149.8000030517578,65.29499816894531,146.25999450683594,148.5,65.92250061035156,147.16000366210938,149.39999389648438,121395200,6241400,18576100
2019-11-22,63.5175895690918,146.2532501220703,143.36708068847656,65.44499969482422,148.2899932861328,149.58999633789062,65.79499816894531,149.44000244140625,150.3000030517578,65.20999908447266,146.67999267578125,148.82000732421875,65.64749908447266,147.2100067138672,150.07000732421875,65325200,9639400,15901800
2019-11-25,64.63128662109375,147.63404846191406,144.93882751464844,66.59249877929688,149.69000244140625,151.22999572753906,66.61000061035156,150.2100067138672,151.35000610351562,65.62999725341797,147.6999969482422,149.9199981689453,65.67749786376953,148.8000030517578,150.0,84020400,11316800,22420900
2019-11-26,64.1266098022461,149.5572509765625,145.7055206298828,66.07250213623047,151.63999938964844,152.02999877929688,66.79000091552734,153.41000366210938,152.4199981689453,65.625,150.61000061035156,151.32000732421875,66.73500061035156,151.75,151.36000061035156,105207600,24949900,24620100
2019-11-27,64.98796844482422,149.39944458007812,145.98348999023438,66.95999908447266,151.47999572753906,152.32000732421875,66.99500274658203,152.57000732421875,152.5,66.32749938964844,151.14999389648438,151.52000427246094,66.3949966430664,152.3000030517578,152.3300018310547,65235600,6155400,15184400
2019-11-29,64.84481811523438,149.49807739257812,145.0826416015625,66.8125,151.5800018310547,151.3800048828125,67.0,152.47000122070312,152.3000030517578,66.4749984741211,151.00999450683594,151.27999877929688,66.6500015258789,151.47999572753906,152.10000610351562,46617600,6284900,11977300
2019-12-02,64.09505462646484,148.55125427246094,143.3287353515625,66.04000091552734,150.6199951171875,149.5500030517578,67.0625,152.97000122070312,151.8300018310547,65.86250305175781,149.10000610351562,148.32000732421875,66.81749725341797,152.94000244140625,151.80999755859375,94487200,10351000,27418400
2019-12-03,62.952247619628906,146.5392608642578,143.09872436523438,64.86250305175781,148.5800018310547,149.30999755859375,64.88249969482422,149.11000061035156,149.42999267578125,64.07250213623047,146.8699951171875,146.64999389648438,64.57749938964844,147.74000549316406,147.49000549316406,114430400,9273800,24066000
2019-12-04,63.50786590576172,146.24339294433594,143.61622619628906,65.43499755859375,148.27999877929688,149.85000610351562,65.82749938964844,149.3300018310547,150.17999267578125,65.16999816894531,148.17999267578125,149.1999969482422,65.26750183105469,149.3000030517578,150.13999938964844,67181600,7684800,17574700
2019-12-05,64.43962097167969,145.41493225097656,143.69290161132812,66.3949966430664,147.44000244140625,149.92999267578125,66.47250366210938,148.8300018310547,150.32000732421875,65.68250274658203,147.10000610351562,149.47999572753906,65.94750213623047,148.69000244140625,150.0500030517578,74424400,7363300,17869100
2019-12-06,65.68433380126953,145.6319122314453,145.43719482421875,67.67749786376953,147.66000366210938,151.75,67.75,148.61000061035156,151.8699951171875,66.82499694824219,147.17999267578125,150.27000427246094,66.87000274658203,148.39999389648438,150.99000549316406,106075600,7084900,16403500
2019-12-09,64.76476287841797,144.2018280029297,145.06344604492188,66.7300033569336,146.2100067138672,151.36000061035156,67.69999694824219,148.50999450683594,152.2100067138672,66.22750091552734,145.39999389648438,150.91000366210938,67.5,147.9600067138672,151.07000732421875,128042400,11515000,16687400
2019-12-10,65.14325714111328,144.0933380126953,144.8429718017578,67.12000274658203,146.10000610351562,151.1300048828125,67.51750183105469,146.85000610351562,151.88999938964844,66.46499633789062,145.0500030517578,150.75999450683594,67.1500015258789,145.25999450683594,151.2899932861328,90420400,7084100,16476100
2019-12-11,65.6988754272461,145.5628662109375,145.3892822265625,67.69249725341797,147.58999633789062,151.6999969482422,67.7750015258789,147.88999938964844,151.8699951171875,67.125,146.75999450683594,150.3300018310547,67.20249938964844,147.38999938964844,151.5399932861328,78756800,8253700,18856600
2019-12-12,65.86631774902344,145.73052978515625,146.865234375,67.86499786376953,147.75999450683594,153.24000549316406,68.13999938964844,148.92999267578125,153.44000244140625,66.83000183105469,147.25,151.02000427246094,66.94499969482422,147.9199981689453,151.64999389648438,137310400,7748300,24612100
2019-12-13,66.76165771484375,145.23443603515625,148.1015625,68.7874984741211,146.3800048828125,154.52999877929688,68.82499694824219,147.8000030517578,154.88999938964844,67.73249816894531,146.30999755859375,152.8300018310547,67.86499786376953,147.42999267578125,153.0,133587600,9350100,23845400
2019-12-16,67.90447998046875,147.2981719970703,149.05995178222656,69.96499633789062,148.4600067138672,155.52999877929688,70.19750213623047,148.64999389648438,155.89999389648438,69.24500274658203,146.5500030517578,154.82000732421875,69.25,147.58999633789062,155.11000061035156,128186000,9134400,24144200
2019-12-17,68.03792572021484,146.57386779785156,148.25486755371094,70.10250091552734,147.72999572753906,154.69000244140625,70.44249725341797,148.4600067138672,155.7100067138672,69.69999694824219,147.6199951171875,154.4499969482422,69.89250183105469,148.10000610351562,155.4499969482422,114158400,8776100,25425600
2019-12-18,67.87535858154297,145.11537170410156,147.94818115234375,69.93499755859375,146.25999450683594,154.3699951171875,70.4749984741211,147.9499969482422,155.47999572753906,69.77999877929688,146.19000244140625,154.17999267578125,69.94999694824219,147.77000427246094,154.3000030517578,116028400,9467800,24129200
2019-12-19,67.94330596923828,145.0062255859375,149.23248291015625,70.00499725341797,146.14999389648438,155.7100067138672,70.29499816894531,146.8000030517578,155.77000427246094,69.73750305175781,145.32000732421875,153.75,69.875,146.17999267578125,154.0,98369200,10243900,24958900
2019-12-20,67.80255889892578,145.73052978515625,150.86172485351562,69.86000061035156,146.8800048828125,157.41000366210938,70.6624984741211,147.8800048828125,158.49000549316406,69.63999938964844,145.77000427246094,156.2899932861328,70.55750274658203,147.14999389648438,157.35000610351562,275978000,12629900,53477500
2019-12-23,68.90898132324219,143.5477294921875,150.86172485351562,71.0,144.67999267578125,157.41000366210938,71.0625,146.3300018310547,158.1199951171875,70.09249877929688,144.3300018310547,157.27000427246094,70.13249969482422,145.91000366210938,158.1199951171875,98572000,9314000,17718200
2019-12-24,68.97450256347656,144.15296936035156,150.8330078125,71.06749725341797,145.2899932861328,157.3800048828125,71.22250366210938,145.42999267578125,157.7100067138672,70.7300033569336,144.4499969482422,157.1199951171875,71.17250061035156,144.5800018310547,157.47999572753906,48478800,3508500,8989200
2019-12-26,70.34298706054688,144.55975341796875,152.06935119628906,72.47750091552734,145.6999969482422,158.6699981689453,72.49500274658203,145.86000061035156,158.72999572753906,71.17500305175781,145.1699981689453,157.39999389648438,71.20500183105469,145.39999389648438,157.55999755859375,93121200,4422000,14520600
